hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,inpatient_beds_used_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,inpatient_beds_used_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,inpatient_beds_used_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,all_pediatric_inpatient_bed_occupied_7_day_avg,all_pediatric_inpatient_bed_occupied_7_day_coverage,all_pediatric_inpatient_bed_occupied_7_day_sum,all_pediatric_inpatient_beds_7_day_avg,all_pediatric_inpatient_beds_7_day_coverage,all_pediatric_inpatient_beds_7_day_sum,previous_day_admission_pediatric_covid_confirmed_0_4_7_day_sum,previous_day_admission_pediatric_covid_confirmed_12_17_7_day_sum,previous_day_admission_pediatric_covid_confirmed_5_11_7_day_sum,previous_day_admission_pediatric_covid_confirmed_unknown_7_day_sum,staffed_icu_pediatric_patients_confirmed_covid_7_day_avg,staffed_icu_pediatric_patients_confirmed_covid_7_day_coverage,staffed_icu_pediatric_patients_confirmed_covid_7_day_sum,staffed_pediatric_icu_bed_occupancy_7_day_avg,staffed_pediatric_icu_bed_occupancy_7_day_coverage,staffed_pediatric_icu_bed_occupancy_7_day_sum,total_staffed_pediatric_icu_beds_7_day_avg,total_staffed_pediatric_icu_beds_7_day_coverage,total_staffed_pediatric_icu_beds_7_day_sum
292008,8/2/20,NV,292008,CARSON TAHOE CONTINUING CARE HOSPITAL,775 FLEISCHMANN WAY 2ND FLR,CARSON CITY,89703,Long Term,32510,TRUE,29,29,29,12.4,12.4,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,203,203,203,87,87,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-119.772149473 39.171165041),[C292008-A],7,7,7,7,,,,,,,,0,,,0,,,,,,,0,,,0,,,0,
290019,8/2/20,NV,290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,89703,Short Term,32510,TRUE,159,151,151,124.6,121.9,7.9,7.9,5.4,0,0,159,18.6,18.6,17.3,17.3,-999999,-999999,0,0,0,1113,1057,1057,872,853,55,55,38,0,0,1113,130,130,121,121,13,11,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,4,0,0,-999999,0,-999999,0,-999999,-999999,0,0,206,8,0,0,0,0,-999999,-999999,-999999,-999999,0,0,695,0,POINT (-119.784109443 39.202260058),[C290019-A],7,7,7,7,,,,,,,,0,,,0,,,,,,,0,,,0,,,0,
292008,8/9/20,NV,292008,CARSON TAHOE CONTINUING CARE HOSPITAL,775 FLEISCHMANN WAY 2ND FLR,CARSON CITY,89703,Long Term,32510,TRUE,29,29,29,15.6,15.6,0,0,0,0,0,29,0,0,0,0,0,0,,,,203,203,203,109,109,0,0,0,0,0,203,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-119.772149473 39.171165041),[C292008-A],7,7,7,7,,,,,,,,0,,,0,,,,,,,0,,,0,,,0,
292008,8/16/20,NV,292008,CARSON TAHOE CONTINUING CARE HOSPITAL,775 FLEISCHMANN WAY 2ND FLR,CARSON CITY,89703,Long Term,32510,TRUE,29,29,29,13.9,13.9,0,0,0,0,0,29,0,0,0,0,0,0,,,,203,203,203,97,97,0,0,0,0,0,203,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-119.772149473 39.171165041),[C292008-A],7,7,7,7,,,,,,,,0,,,0,,,,,,,0,,,0,,,0,
292008,8/23/20,NV,292008,CARSON TAHOE CONTINUING CARE HOSPITAL,775 FLEISCHMANN WAY 2ND FLR,CARSON CITY,89703,Long Term,32510,TRUE,29,29,26.7,13.9,12,0,0,0,0,0,29,0,0,0,0,0,0,,,,203,203,187,97,84,0,0,0,0,0,203,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-119.772149473 39.171165041),[C292008-A],7,7,7,7,,,,,,,,0,,,0,,,,,,,0,,,0,,,0,
290019,8/23/20,NV,290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,89703,Short Term,32510,TRUE,159,151,151,113.6,112.1,5.1,5.1,5.1,0,0,159,19.9,19.9,17.9,17.9,-999999,-999999,,,,1113,1057,1057,795,785,36,36,36,0,0,1113,139,139,125,125,-999999,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,0,0,0,-999999,-999999,0,0,68,0,0,0,0,0,0,0,0,0,0,0,672,,POINT (-119.784109443 39.202260058),[C290019-A],7,7,7,7,,,,,,,,0,,,0,,,,,,,0,,,0,,,0,
292008,8/30/20,NV,292008,CARSON TAHOE CONTINUING CARE HOSPITAL,775 FLEISCHMANN WAY 2ND FLR,CARSON CITY,89703,Long Term,32510,TRUE,29,29,24.9,12.3,10.3,0,0,0,0,0,27,0,0,0,0,0,0,,,,203,203,174,86,72,0,0,0,0,0,189,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-119.772149473 39.171165041),[C292008-A],7,7,7,7,,,,,,,,0,,,0,,,,,,,0,,,0,,,0,
290019,8/30/20,NV,290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,89703,Short Term,32510,TRUE,159,151,151,115.7,114.1,4.1,4.1,-999999,0,0,159,18.6,18.6,17.4,17.4,-999999,-999999,,,,1113,1057,1057,810,799,29,29,13,0,0,1113,130,130,122,122,8,6,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,-999999,0,0,0,0,-999999,0,0,54,-999999,0,0,0,0,0,0,-999999,0,0,0,657,,POINT (-119.784109443 39.202260058),[C290019-A],7,7,7,7,,,,,,,,0,,,0,,,,,,,0,,,0,,,0,
292008,9/6/20,NV,292008,CARSON TAHOE CONTINUING CARE HOSPITAL,775 FLEISCHMANN WAY 2ND FLR,CARSON CITY,89703,Long Term,32510,TRUE,29,29,29,16.4,16.4,0,0,0,0,0,29,0,0,0,0,0,0,,,,203,203,203,115,115,0,0,0,0,0,203,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-119.772149473 39.171165041),[C292008-A],7,7,7,7,,,,,,,,0,,,0,,,,,,,0,,,0,,,0,
290019,9/6/20,NV,290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,89703,Short Term,32510,TRUE,159,151,151,109.6,106.7,4.7,4.7,4.6,0,0,159,19,19,17.7,17.7,-999999,-999999,,,,1113,1057,1057,767,747,33,33,32,0,0,1113,133,133,124,124,14,13,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,-999999,0,-999999,0,0,0,0,0,0,59,-999999,0,0,0,0,-999999,0,-999999,0,0,0,658,,POINT (-119.784109443 39.202260058),[C290019-A],7,7,7,7,,,,,,,,0,,,0,,,,,,,0,,,0,,,0,
